Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/290 [00:00<?, ?it/s]Loading weights: 100%|██████████| 290/290 [00:00<00:00, 7799.65it/s]
HFLensModel(LlamaForCausalLM, n_layers=32, d_model=960)
[     7s +  7.20s] fit: n_layers=32 d_model=960, fitting 31 source layers (target=L31) on 1000 prompts
/usr/local/lib/python3.12/dist-packages/torch/autograd/graph.py:829: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /pytorch/aten/src/ATen/cuda/CublasHandlePool.cpp:179.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
[ 41m44s + 33.70s]   prompt 75/1000  seq_len=128 n_valid=111  34s  max||J||/sqrt(d)=2.934  max_d_mean=2.13e-02
[ 42m17s + 33.00s]   prompt 76/1000  seq_len=128 n_valid=111  33s  max||J||/sqrt(d)=5.280  max_d_mean=4.21e-02
[ 42m49s + 32.59s]   prompt 77/1000  seq_len=128 n_valid=111  33s  max||J||/sqrt(d)=3.329  max_d_mean=2.49e-02
[ 43m22s + 32.60s]   prompt 78/1000  seq_len=128 n_valid=111  33s  max||J||/sqrt(d)=3.225  max_d_mean=2.32e-02
[ 43m57s + 35.32s]   prompt 79/1000  seq_len=128 n_valid=111  35s  max||J||/sqrt(d)=3.449  max_d_mean=2.50e-02
[ 44m30s + 32.60s]   prompt 80/1000  seq_len=60 n_valid=43  33s  max||J||/sqrt(d)=3.343  max_d_mean=2.53e-02
[ 45m02s + 31.78s]   prompt 81/1000  seq_len=84 n_valid=67  32s  max||J||/sqrt(d)=2.342  max_d_mean=1.63e-02
[ 45m31s + 29.50s]   prompt 82/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.036  max_d_mean=2.03e-02
[ 46m01s + 30.30s]   prompt 83/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=4.059  max_d_mean=2.91e-02
[ 46m32s + 30.81s]   prompt 84/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.071  max_d_mean=2.19e-02
[ 47m06s + 33.60s]   prompt 85/1000  seq_len=128 n_valid=111  34s  max||J||/sqrt(d)=5.452  max_d_mean=3.92e-02
[ 47m40s + 33.91s]   prompt 86/1000  seq_len=128 n_valid=111  34s  max||J||/sqrt(d)=6.981  max_d_mean=5.04e-02
[ 48m15s + 35.40s]   prompt 87/1000  seq_len=128 n_valid=111  35s  max||J||/sqrt(d)=3.837  max_d_mean=2.58e-02
[ 48m49s + 33.70s]   prompt 88/1000  seq_len=128 n_valid=111  34s  max||J||/sqrt(d)=3.726  max_d_mean=2.50e-02
[ 49m23s + 34.41s]   prompt 89/1000  seq_len=128 n_valid=111  34s  max||J||/sqrt(d)=2.967  max_d_mean=1.98e-02
[ 49m58s + 34.69s]   prompt 90/1000  seq_len=96 n_valid=79  35s  max||J||/sqrt(d)=3.297  max_d_mean=2.22e-02
[ 50m31s + 33.00s]   prompt 91/1000  seq_len=128 n_valid=111  33s  max||J||/sqrt(d)=3.916  max_d_mean=2.57e-02
[ 51m04s + 33.39s]   prompt 92/1000  seq_len=128 n_valid=111  33s  max||J||/sqrt(d)=4.629  max_d_mean=2.99e-02
[ 51m35s + 30.31s]   prompt 93/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.991  max_d_mean=2.62e-02
[ 52m05s + 30.50s]   prompt 94/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.870  max_d_mean=1.79e-02
[ 52m31s + 26.00s]   prompt 95/1000  seq_len=94 n_valid=77  26s  max||J||/sqrt(d)=3.697  max_d_mean=2.36e-02
[ 53m01s + 29.40s]   prompt 96/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.050  max_d_mean=1.86e-02
[ 53m31s + 30.80s]   prompt 97/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.542  max_d_mean=2.19e-02
[ 54m02s + 30.90s]   prompt 98/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.340  max_d_mean=2.06e-02
[ 54m32s + 29.90s]   prompt 99/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.950  max_d_mean=1.76e-02
[ 55m02s + 30.19s]   prompt 100/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.914  max_d_mean=1.68e-02
[ 55m32s + 29.80s]   prompt 101/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.715  max_d_mean=1.60e-02
[ 56m01s + 29.01s]   prompt 102/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.125  max_d_mean=1.79e-02
[ 56m31s + 29.39s]   prompt 103/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=2.626  max_d_mean=1.49e-02
[ 56m59s + 28.50s]   prompt 104/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.310  max_d_mean=1.89e-02
[ 57m26s + 26.80s]   prompt 105/1000  seq_len=128 n_valid=111  27s  max||J||/sqrt(d)=3.146  max_d_mean=1.81e-02
[ 57m52s + 26.60s]   prompt 106/1000  seq_len=121 n_valid=104  27s  max||J||/sqrt(d)=3.056  max_d_mean=1.68e-02
[ 58m19s + 27.01s]   prompt 107/1000  seq_len=94 n_valid=77  27s  max||J||/sqrt(d)=3.281  max_d_mean=1.84e-02
[ 58m47s + 27.40s]   prompt 108/1000  seq_len=84 n_valid=67  27s  max||J||/sqrt(d)=2.944  max_d_mean=1.71e-02
[ 59m11s + 23.70s]   prompt 109/1000  seq_len=98 n_valid=81  24s  max||J||/sqrt(d)=3.714  max_d_mean=2.07e-02
[ 59m34s + 23.10s]   prompt 110/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.809  max_d_mean=2.11e-02
[  1h00m + 27.40s]   prompt 111/1000  seq_len=128 n_valid=111  27s  max||J||/sqrt(d)=3.130  max_d_mean=1.64e-02
[  1h00m + 25.80s]   prompt 112/1000  seq_len=128 n_valid=111  26s  max||J||/sqrt(d)=3.117  max_d_mean=1.74e-02
[  1h00m + 26.40s]   prompt 113/1000  seq_len=128 n_valid=111  26s  max||J||/sqrt(d)=3.114  max_d_mean=1.67e-02
[  1h01m + 26.40s]   prompt 114/1000  seq_len=128 n_valid=111  26s  max||J||/sqrt(d)=3.509  max_d_mean=1.77e-02
[  1h01m + 25.50s]   prompt 115/1000  seq_len=128 n_valid=111  25s  max||J||/sqrt(d)=3.336  max_d_mean=1.67e-02
[  1h02m + 19.60s]   prompt 116/1000  seq_len=128 n_valid=111  20s  max||J||/sqrt(d)=3.405  max_d_mean=1.71e-02
[  1h02m + 30.81s]   prompt 117/1000  seq_len=104 n_valid=87  31s  max||J||/sqrt(d)=3.222  max_d_mean=1.69e-02
[  1h03m + 30.09s]   prompt 118/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.969  max_d_mean=1.44e-02
[  1h03m + 22.90s]   prompt 119/1000  seq_len=55 n_valid=38  23s  max||J||/sqrt(d)=4.122  max_d_mean=2.24e-02
[  1h03m + 17.30s]   prompt 120/1000  seq_len=128 n_valid=111  17s  max||J||/sqrt(d)=3.637  max_d_mean=1.82e-02
[  1h03m +  9.40s]   prompt 121/1000  seq_len=128 n_valid=111  9s  max||J||/sqrt(d)=3.905  max_d_mean=1.92e-02
[  1h04m + 14.10s]   prompt 122/1000  seq_len=128 n_valid=111  14s  max||J||/sqrt(d)=3.014  max_d_mean=1.40e-02
[  1h04m + 34.60s]   prompt 123/1000  seq_len=128 n_valid=111  35s  max||J||/sqrt(d)=3.463  max_d_mean=1.67e-02
[  1h05m + 28.00s]   prompt 124/1000  seq_len=128 n_valid=111  28s  max||J||/sqrt(d)=3.072  max_d_mean=1.43e-02
[  1h05m + 30.90s]   prompt 125/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=2.930  max_d_mean=1.35e-02
[  1h06m + 29.69s]   prompt 126/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.712  max_d_mean=1.74e-02
[  1h06m + 30.70s]   prompt 127/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.397  max_d_mean=1.52e-02
[  1h07m + 31.31s]   prompt 128/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.233  max_d_mean=1.46e-02
[  1h07m + 29.49s]   prompt 129/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.559  max_d_mean=1.63e-02
[  1h08m + 31.00s]   prompt 130/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.541  max_d_mean=1.61e-02
[  1h08m + 30.70s]   prompt 131/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.101  max_d_mean=1.33e-02
[  1h09m + 31.41s]   prompt 132/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=4.103  max_d_mean=1.87e-02
[  1h09m + 30.90s]   prompt 133/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.624  max_d_mean=1.61e-02
[  1h10m + 29.89s]   prompt 134/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.878  max_d_mean=1.73e-02
[  1h10m + 30.60s]   prompt 135/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=2.775  max_d_mean=1.13e-02
[  1h11m + 30.81s]   prompt 136/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.832  max_d_mean=1.65e-02
[  1h11m + 29.40s]   prompt 137/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.915  max_d_mean=1.66e-02
[  1h12m + 30.80s]   prompt 138/1000  seq_len=114 n_valid=97  31s  max||J||/sqrt(d)=4.582  max_d_mean=2.04e-02
[  1h12m + 29.20s]   prompt 139/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.555  max_d_mean=1.50e-02
[  1h13m + 29.80s]   prompt 140/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.195  max_d_mean=1.33e-02
[  1h13m + 30.80s]   prompt 141/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.427  max_d_mean=1.44e-02
[  1h14m + 29.80s]   prompt 142/1000  seq_len=91 n_valid=74  30s  max||J||/sqrt(d)=2.893  max_d_mean=1.21e-02
[  1h14m + 34.59s]   prompt 143/1000  seq_len=128 n_valid=111  35s  max||J||/sqrt(d)=3.322  max_d_mean=1.38e-02
[  1h15m + 31.10s]   prompt 144/1000  seq_len=57 n_valid=40  31s  max||J||/sqrt(d)=3.159  max_d_mean=1.43e-02
[  1h15m + 29.61s]   prompt 145/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.702  max_d_mean=1.51e-02
[  1h16m + 28.90s]   prompt 146/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=2.917  max_d_mean=1.11e-02
[  1h16m + 30.30s]   prompt 147/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.818  max_d_mean=1.59e-02
[  1h17m + 29.20s]   prompt 148/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=4.025  max_d_mean=1.73e-02
[  1h17m + 30.31s]   prompt 149/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.914  max_d_mean=1.11e-02
[  1h18m + 30.70s]   prompt 150/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.008  max_d_mean=1.20e-02
[  1h18m + 29.60s]   prompt 151/1000  seq_len=128 n_valid=111  29s  max||J||/sqrt(d)=3.073  max_d_mean=1.22e-02
[  1h19m + 31.49s]   prompt 152/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=2.870  max_d_mean=1.13e-02
[  1h19m + 32.00s]   prompt 153/1000  seq_len=128 n_valid=111  32s  max||J||/sqrt(d)=2.978  max_d_mean=1.10e-02
[  1h20m + 30.21s]   prompt 154/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.987  max_d_mean=1.57e-02
[  1h20m + 30.00s]   prompt 155/1000  seq_len=119 n_valid=102  30s  max||J||/sqrt(d)=3.245  max_d_mean=1.24e-02
[  1h21m + 29.30s]   prompt 156/1000  seq_len=100 n_valid=83  29s  max||J||/sqrt(d)=2.723  max_d_mean=1.02e-02
[  1h21m + 31.50s]   prompt 157/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.060  max_d_mean=1.14e-02
[  1h22m + 29.70s]   prompt 158/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.977  max_d_mean=1.17e-02
[  1h22m + 30.70s]   prompt 159/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.508  max_d_mean=1.30e-02
[  1h23m + 30.70s]   prompt 160/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.141  max_d_mean=1.15e-02
[  1h24m + 31.60s]   prompt 161/1000  seq_len=128 n_valid=111  32s  max||J||/sqrt(d)=2.920  max_d_mean=1.09e-02
[  1h24m + 30.30s]   prompt 162/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.624  max_d_mean=1.35e-02
[  1h25m + 29.70s]   prompt 163/1000  seq_len=81 n_valid=64  30s  max||J||/sqrt(d)=3.136  max_d_mean=1.13e-02
[  1h25m + 31.10s]   prompt 164/1000  seq_len=76 n_valid=59  31s  max||J||/sqrt(d)=2.257  max_d_mean=8.46e-03
[  1h26m + 29.50s]   prompt 165/1000  seq_len=92 n_valid=75  30s  max||J||/sqrt(d)=2.585  max_d_mean=9.03e-03
[  1h26m + 29.91s]   prompt 166/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.006  max_d_mean=1.09e-02
[  1h27m + 31.19s]   prompt 167/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=2.950  max_d_mean=1.08e-02
[  1h27m + 31.50s]   prompt 168/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=2.996  max_d_mean=1.09e-02
[  1h28m + 29.61s]   prompt 169/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.532  max_d_mean=1.24e-02
[  1h28m + 30.70s]   prompt 170/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=2.811  max_d_mean=9.77e-03
[  1h29m + 30.00s]   prompt 171/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=2.931  max_d_mean=9.78e-03
[  1h29m + 30.60s]   prompt 172/1000  seq_len=128 n_valid=111  31s  max||J||/sqrt(d)=3.186  max_d_mean=1.13e-02
[  1h30m + 31.61s]   prompt 173/1000  seq_len=128 n_valid=111  32s  max||J||/sqrt(d)=3.367  max_d_mean=1.13e-02
[  1h30m + 33.00s]   prompt 174/1000  seq_len=91 n_valid=74  33s  max||J||/sqrt(d)=2.796  max_d_mean=9.59e-03
[  1h31m + 32.09s]   prompt 175/1000  seq_len=128 n_valid=111  32s  max||J||/sqrt(d)=2.946  max_d_mean=9.82e-03
[  1h31m + 30.90s]   prompt 176/1000  seq_len=121 n_valid=104  31s  max||J||/sqrt(d)=3.176  max_d_mean=1.08e-02
