Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/272 [00:00<?, ?it/s]Loading weights: 100%|██████████| 272/272 [00:00<00:00, 7722.90it/s]
HFLensModel(LlamaForCausalLM, n_layers=30, d_model=576)
[ 14m18s + 22.19s]   prompt 37/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=4.511  max_d_mean=4.76e-02
[ 14m40s + 21.90s]   prompt 38/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=4.774  max_d_mean=4.81e-02
[ 15m10s + 30.11s]   prompt 39/1000  seq_len=128 n_valid=111  30s  max||J||/sqrt(d)=3.171  max_d_mean=2.97e-02
[ 15m31s + 21.39s]   prompt 40/1000  seq_len=128 n_valid=111  21s  max||J||/sqrt(d)=4.164  max_d_mean=3.89e-02
[ 15m59s + 27.41s]   prompt 41/1000  seq_len=105 n_valid=88  27s  max||J||/sqrt(d)=3.341  max_d_mean=3.19e-02
[ 16m23s + 23.90s]   prompt 42/1000  seq_len=97 n_valid=80  24s  max||J||/sqrt(d)=4.980  max_d_mean=4.73e-02
[ 16m46s + 23.30s]   prompt 43/1000  seq_len=66 n_valid=49  23s  max||J||/sqrt(d)=3.572  max_d_mean=3.47e-02
[ 17m09s + 22.60s]   prompt 44/1000  seq_len=101 n_valid=84  23s  max||J||/sqrt(d)=4.480  max_d_mean=4.00e-02
[ 17m33s + 24.00s]   prompt 45/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.653  max_d_mean=3.10e-02
[ 17m55s + 22.30s]   prompt 46/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=3.177  max_d_mean=2.53e-02
[ 18m16s + 21.49s]   prompt 47/1000  seq_len=128 n_valid=111  21s  max||J||/sqrt(d)=3.798  max_d_mean=2.98e-02
[ 18m41s + 24.80s]   prompt 48/1000  seq_len=123 n_valid=106  25s  max||J||/sqrt(d)=3.965  max_d_mean=3.12e-02
[ 19m04s + 22.80s]   prompt 49/1000  seq_len=66 n_valid=49  23s  max||J||/sqrt(d)=2.611  max_d_mean=2.22e-02
[ 19m25s + 21.00s]   prompt 50/1000  seq_len=128 n_valid=111  21s  max||J||/sqrt(d)=3.968  max_d_mean=3.02e-02
[ 19m49s + 24.50s]   prompt 51/1000  seq_len=57 n_valid=40  24s  max||J||/sqrt(d)=3.353  max_d_mean=2.98e-02
[ 20m12s + 22.30s]   prompt 52/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=3.631  max_d_mean=2.47e-02
[ 20m38s + 26.50s]   prompt 53/1000  seq_len=124 n_valid=107  26s  max||J||/sqrt(d)=3.480  max_d_mean=2.45e-02
[ 21m03s + 24.40s]   prompt 54/1000  seq_len=110 n_valid=93  24s  max||J||/sqrt(d)=2.923  max_d_mean=2.17e-02
[ 21m24s + 21.30s]   prompt 55/1000  seq_len=96 n_valid=79  21s  max||J||/sqrt(d)=3.065  max_d_mean=2.22e-02
[ 21m48s + 24.50s]   prompt 56/1000  seq_len=100 n_valid=83  25s  max||J||/sqrt(d)=3.179  max_d_mean=2.21e-02
[ 22m12s + 23.60s]   prompt 57/1000  seq_len=102 n_valid=85  24s  max||J||/sqrt(d)=2.689  max_d_mean=1.86e-02
[ 22m34s + 22.09s]   prompt 58/1000  seq_len=84 n_valid=67  22s  max||J||/sqrt(d)=3.321  max_d_mean=2.36e-02
[ 22m57s + 23.30s]   prompt 59/1000  seq_len=67 n_valid=50  23s  max||J||/sqrt(d)=3.126  max_d_mean=2.37e-02
[ 23m21s + 23.30s]   prompt 60/1000  seq_len=98 n_valid=81  23s  max||J||/sqrt(d)=3.244  max_d_mean=2.08e-02
[ 23m44s + 23.50s]   prompt 61/1000  seq_len=91 n_valid=74  23s  max||J||/sqrt(d)=3.833  max_d_mean=2.41e-02
[ 24m07s + 22.90s]   prompt 62/1000  seq_len=112 n_valid=95  23s  max||J||/sqrt(d)=3.686  max_d_mean=2.46e-02
[ 24m35s + 27.71s]   prompt 63/1000  seq_len=111 n_valid=94  28s  max||J||/sqrt(d)=2.765  max_d_mean=1.71e-02
[ 24m57s + 22.60s]   prompt 64/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.404  max_d_mean=1.98e-02
[ 25m20s + 23.00s]   prompt 65/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.324  max_d_mean=1.97e-02
[ 25m45s + 24.30s]   prompt 66/1000  seq_len=45 n_valid=28  24s  max||J||/sqrt(d)=3.451  max_d_mean=2.42e-02
[ 26m06s + 21.40s]   prompt 67/1000  seq_len=99 n_valid=82  21s  max||J||/sqrt(d)=3.328  max_d_mean=2.18e-02
[ 26m30s + 23.91s]   prompt 68/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.586  max_d_mean=1.91e-02
[ 26m54s + 23.99s]   prompt 69/1000  seq_len=110 n_valid=93  24s  max||J||/sqrt(d)=3.765  max_d_mean=2.14e-02
[ 27m16s + 21.91s]   prompt 70/1000  seq_len=91 n_valid=74  22s  max||J||/sqrt(d)=3.283  max_d_mean=1.97e-02
[ 27m40s + 24.30s]   prompt 71/1000  seq_len=88 n_valid=71  24s  max||J||/sqrt(d)=3.370  max_d_mean=2.00e-02
[ 28m07s + 26.40s]   prompt 72/1000  seq_len=94 n_valid=77  26s  max||J||/sqrt(d)=3.884  max_d_mean=2.21e-02
[ 28m28s + 20.90s]   prompt 73/1000  seq_len=84 n_valid=67  21s  max||J||/sqrt(d)=3.605  max_d_mean=2.24e-02
[ 28m52s + 24.50s]   prompt 74/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.246  max_d_mean=1.61e-02
[ 29m16s + 23.50s]   prompt 75/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.331  max_d_mean=1.62e-02
[ 29m37s + 21.20s]   prompt 76/1000  seq_len=128 n_valid=111  21s  max||J||/sqrt(d)=3.495  max_d_mean=1.92e-02
[ 30m00s + 23.30s]   prompt 77/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.613  max_d_mean=1.98e-02
[ 30m23s + 23.21s]   prompt 78/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.454  max_d_mean=1.86e-02
[ 30m46s + 22.69s]   prompt 79/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.698  max_d_mean=1.98e-02
[ 31m09s + 23.51s]   prompt 80/1000  seq_len=60 n_valid=43  24s  max||J||/sqrt(d)=3.016  max_d_mean=1.78e-02
[ 31m37s + 27.10s]   prompt 81/1000  seq_len=84 n_valid=67  27s  max||J||/sqrt(d)=2.672  max_d_mean=1.43e-02
[ 31m58s + 21.30s]   prompt 82/1000  seq_len=128 n_valid=111  21s  max||J||/sqrt(d)=3.091  max_d_mean=1.54e-02
[ 32m21s + 23.51s]   prompt 83/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.734  max_d_mean=2.01e-02
[ 32m46s + 24.20s]   prompt 84/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.432  max_d_mean=1.84e-02
[ 33m07s + 21.70s]   prompt 85/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=3.882  max_d_mean=2.05e-02
[ 33m31s + 23.89s]   prompt 86/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=5.848  max_d_mean=3.20e-02
[ 33m55s + 23.81s]   prompt 87/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=4.309  max_d_mean=2.24e-02
[ 34m16s + 20.80s]   prompt 88/1000  seq_len=128 n_valid=111  21s  max||J||/sqrt(d)=3.961  max_d_mean=2.00e-02
[ 34m40s + 24.10s]   prompt 89/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=2.998  max_d_mean=1.51e-02
[ 35m03s + 22.80s]   prompt 90/1000  seq_len=96 n_valid=79  23s  max||J||/sqrt(d)=3.516  max_d_mean=1.84e-02
[ 35m25s + 22.50s]   prompt 91/1000  seq_len=128 n_valid=111  22s  max||J||/sqrt(d)=4.244  max_d_mean=2.17e-02
[ 35m51s + 25.70s]   prompt 92/1000  seq_len=128 n_valid=111  26s  max||J||/sqrt(d)=3.502  max_d_mean=1.61e-02
[ 36m15s + 24.10s]   prompt 93/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.903  max_d_mean=1.88e-02
[ 36m39s + 23.60s]   prompt 94/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=4.024  max_d_mean=1.87e-02
[ 37m02s + 23.00s]   prompt 95/1000  seq_len=94 n_valid=77  23s  max||J||/sqrt(d)=3.842  max_d_mean=1.83e-02
[ 37m25s + 23.90s]   prompt 96/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.650  max_d_mean=1.59e-02
[ 37m48s + 22.70s]   prompt 97/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=3.738  max_d_mean=1.65e-02
[ 38m12s + 24.20s]   prompt 98/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=4.911  max_d_mean=2.35e-02
[ 38m36s + 23.60s]   prompt 99/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.536  max_d_mean=1.55e-02
[ 38m59s + 22.70s]   prompt 100/1000  seq_len=128 n_valid=111  23s  max||J||/sqrt(d)=4.071  max_d_mean=1.69e-02
[ 39m23s + 24.00s]   prompt 101/1000  seq_len=128 n_valid=111  24s  max||J||/sqrt(d)=3.335  max_d_mean=1.36e-02
[ 39m49s + 26.50s]   prompt 102/1000  seq_len=128 n_valid=111  26s  max||J||/sqrt(d)=4.159  max_d_mean=1.71e-02
